Categoría 1	Descripción (categoría 1)	Categoría 2	Descripción (categoría 2)	Categoría 3	Descripción (categoría 3)	Categoría 4	Descripción (categoría 4)	Categoría 5	Descripción (categoría 5)	Categoría 6	Descripción (categoría 6)	Categoría 7	Descripción (categoría 7)	Categoría 8	Descripción (categoría 8)	Categoría 9	Descripción (categoría 9)	Impuesto	Nota explicativa 1. Incluye	Nota explicativa 2. Excluye
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01214	Lechugas y achicorias, frescas o refrigeradas	0121402	Lechuga, fresca o refrigerada	012140202	Lechuga (excepto orgánica), fresca o refrigerada	01214020207	Lechuga "baby leaf", fresca o refrigerada	0121402020700	Lechuga "baby leaf", fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01214	Lechugas y achicorias, frescas o refrigeradas	0121402	Lechuga, fresca o refrigerada	012140202	Lechuga (excepto orgánica), fresca o refrigerada	01214020208	Lechuga americana, fresca o refrigerada	0121402020800	Lechuga americana, fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01214	Lechugas y achicorias, frescas o refrigeradas	0121402	Lechuga, fresca o refrigerada	012140202	Lechuga (excepto orgánica), fresca o refrigerada	01214020209	Lechuga "salanova", fresca o refrigerada	0121402020900	Lechuga "salanova", fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01214	Lechugas y achicorias, frescas o refrigeradas	0121402	Lechuga, fresca o refrigerada	012140202	Lechuga (excepto orgánica), fresca o refrigerada	01214020210	Lechuga "Verónica", fresca o refrigerada	0121402021000	Lechuga "Verónica", fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01214	Lechugas y achicorias, frescas o refrigeradas	0121402	Lechuga, fresca o refrigerada	012140202	Lechuga (excepto orgánica), fresca o refrigerada	01214020211	Lechuga criolla, fresca o refrigerada	0121402021100	Lechuga criolla, fresca o refrigerada	1%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01214	Lechugas y achicorias, frescas o refrigeradas	0121402	Lechuga, fresca o refrigerada	012140202	Lechuga (excepto orgánica), fresca o refrigerada	01214020299	Lechuga, fresca o refrigerada, n.c.p.	0121402029900	Lechuga, fresca o refrigerada, n.c.p.	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01215	Espinacas, frescas o refrigeradas	0121500	Espinacas, frescas o refrigeradas	012150001	Espinacas orgánicas, frescas o refrigeradas	01215000100	Espinacas orgánicas, frescas o refrigeradas	0121500010000	Espinacas orgánicas, frescas o refrigeradas	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01215	Espinacas, frescas o refrigeradas	0121500	Espinacas, frescas o refrigeradas	012150002	Espinacas (excepto orgánicas), frescas o refrigeradas	01215000200	Espinacas (excepto orgánicas), frescas o refrigeradas	0121500020000	Espinacas (excepto orgánicas), frescas o refrigeradas	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01216	Alcachofas, frescas o refrigeradas	0121600	Alcachofas, frescas o refrigeradas	012160001	Alcachofa orgánica, fresca o refrigerada	01216000100	Alcachofa orgánica, fresca o refrigerada	0121600010000	Alcachofa orgánica, fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01216	Alcachofas, frescas o refrigeradas	0121600	Alcachofas, frescas o refrigeradas	012160002	Alcachofa (excepto orgánica), fresca o refrigerada	01216000200	Alcachofa (excepto orgánica), fresca o refrigerada	0121600020000	Alcachofa (excepto orgánica), fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121901	Berros, frescos o refrigerados	012190101	Berros orgánicos, frescos o refrigerados	01219010100	Berros orgánicos, frescos o refrigerados	0121901010000	Berros orgánicos, frescos o refrigerados	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121901	Berros, frescos o refrigerados	012190102	Berros (excepto orgánicos), frescos o refrigerados	01219010201	Berros de tierra, frescos o refrigerados	0121901020100	Berros de tierra, frescos o refrigerados	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121901	Berros, frescos o refrigerados	012190102	Berros (excepto orgánicos), frescos o refrigerados	01219010202	Berros de agua, frescos o refrigerados	0121901020200	Berros de agua, frescos o refrigerados	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199901	Hortalizas de hoja o de tallo, orgánicas, frescas o refrigeradas, n.c.p.	01219990101	Acedera (alazán) orgánica, fresca o refrigerada	0121999010100	Acedera (alazán) orgánica, fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199901	Hortalizas de hoja o de tallo, orgánicas, frescas o refrigeradas, n.c.p.	01219990102	Acelga orgánica, fresca o refrigerada	0121999010200	Acelga orgánica, fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199901	Hortalizas de hoja o de tallo, orgánicas, frescas o refrigeradas, n.c.p.	01219990103	Arúgula orgánica, fresca o refrigerada	0121999010300	Arúgula orgánica, fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199901	Hortalizas de hoja o de tallo, orgánicas, frescas o refrigeradas, n.c.p.	01219990104	Estragón orgánico, fresco o refrigerado	0121999010400	Estragón orgánico, fresco o refrigerado	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199901	Hortalizas de hoja o de tallo, orgánicas, frescas o refrigeradas, n.c.p.	01219990105	Mostaza china orgánica, fresca o refrigerada	0121999010500	Mostaza china orgánica, fresca o refrigerada	1%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199901	Hortalizas de hoja o de tallo, orgánicas, frescas o refrigeradas, n.c.p.	01219990106	Perejil orgánico, fresco o refrigerado	0121999010600	Perejil orgánico, fresco o refrigerado	1%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199901	Hortalizas de hoja o de tallo, orgánicas, frescas o refrigeradas, n.c.p.	01219990107	Perifollo orgánico, fresco o refrigerado	0121999010700	Perifollo orgánico, fresco o refrigerado	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199901	Hortalizas de hoja o de tallo, orgánicas, frescas o refrigeradas, n.c.p.	01219990108	Raddichio orgánico, fresco o refrigerado	0121999010800	Raddichio orgánico, fresco o refrigerado	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199901	Hortalizas de hoja o de tallo, orgánicas, frescas o refrigeradas, n.c.p.	01219990109	Satureja (savory) orgánica, fresca o refrigerada	0121999010900	Satureja (savory) orgánica, fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199901	Hortalizas de hoja o de tallo, orgánicas, frescas o refrigeradas, n.c.p.	01219990110	Verdolaga orgánica, fresca o refrigerada	0121999011000	Verdolaga orgánica, fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199901	Hortalizas de hoja o de tallo, orgánicas, frescas o refrigeradas, n.c.p.	01219990199	Hortalizas de hoja o de tallo orgánicas, frescas o refrigeradas, n.c.p.	0121999019900	Hortalizas de hoja o de tallo orgánicas, frescas o refrigeradas, n.c.p.	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199902	Hortalizas de hoja o de tallo (excepto orgánicas), frescas o refrigeradas, n.c.p.	01219990201	Acedera (alazán), fresca o refrigerada	0121999020100	Acedera (alazán), fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199902	Hortalizas de hoja o de tallo (excepto orgánicas), frescas o refrigeradas, n.c.p.	01219990202	Acelga, fresca o refrigerada	0121999020200	Acelga, fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199902	Hortalizas de hoja o de tallo (excepto orgánicas), frescas o refrigeradas, n.c.p.	01219990203	Arúgula, fresca o refrigerada	0121999020300	Arúgula, fresca o refrigerada	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199902	Hortalizas de hoja o de tallo (excepto orgánicas), frescas o refrigeradas, n.c.p.	01219990204	Estragón, fresco o refrigerado	0121999020400	Estragón, fresco o refrigerado	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199902	Hortalizas de hoja o de tallo (excepto orgánicas), frescas o refrigeradas, n.c.p.	01219990205	Mostaza china, fresca o refrigerada	0121999020500	Mostaza china, fresca o refrigerada	1%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199902	Hortalizas de hoja o de tallo (excepto orgánicas), frescas o refrigeradas, n.c.p.	01219990206	Perejil, fresco o refrigerado	0121999020600	Perejil, fresco o refrigerado	1%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199902	Hortalizas de hoja o de tallo (excepto orgánicas), frescas o refrigeradas, n.c.p.	01219990207	Perifollo, fresco o refrigerado	0121999020700	Perifollo, fresco o refrigerado	13%		
0	Productos de la agricultura, silvicultura y pesca	01	Productos de la agricultura, horticultura y jardinería comercial	012	Vegetales	0121	Vegetales de hoja o tallo	01219	Vegetales de hoja o tallo, frescas o refrigeradas, n.c.p.	0121999	Hortalizas de hoja o de tallo, frescas o refrigeradas, n.c.p.	012199902	Hortalizas de hoja o de tallo (excepto orgánicas), frescas o refrigeradas, n.c.p.	01219990208	Raddichio, fresco o refrigerado	0121999020800	Raddichio, fresco o refrigerado	13%		
